stock_symbol,company_name,stock_code,sector,subsector,mkt,chg,exchange
TELADAN,TELADAN GROUP BERHAD,0230,PROPERTY,PROPERTY,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
TENAGA,TENAGA NASIONAL BHD,5347,ELECTRICITY,UTILITIES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TENCENT-C38,,054638,,,,<span class='up fw-bold'>0.00</span>,Bursa
TEOSENG,TEO SENG CAPITAL BHD,7252,AGRICULTURAL PRODUCTS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.02</span>,Bursa
TEXCHEM,TEXCHEM RESOURCES BHD,8702,DIVERSIFIED INDUSTRIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.025</span>,Bursa
TEXCYCL,TEX CYCLE TECHNOLOGY (M) BHD,0089,INDUSTRIAL SERVICES,INDUSTRIAL PRODUCTS & SERVICES,Ace Market,<span class='down fw-bold'>-0.04</span>,Bursa
TFP,TFP SOLUTIONS BHD,0145,DIGITAL SERVICES,TECHNOLOGY,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
TGL,TEO GUAN LEE CORPORATION BHD,9369,PERSONAL GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TGUAN,THONG GUAN INDUSTRIES BHD,7034,PACKAGING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
THETA,THETA EDGE BERHAD,9075,DIGITAL SERVICES,TECHNOLOGY,Main Market,<span class='down fw-bold'>-0.04</span>,Bursa
THHEAVY,TH HEAVY ENGINEERING BERHAD,7206,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",ENERGY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
THPLANT,TH PLANTATIONS BHD,5112,PLANTATION,PLANTATION,Main Market,<span class='up fw-bold'>+0.005</span>,Bursa
THRIVEN,THRIVEN GLOBAL BERHAD,7889,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TIENWAH,TIEN WAH PRESS HOLDINGS BHD,7374,INDUSTRIAL SERVICES,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TIGER-OR,TIGER SYNERGY BERHAD-ORDINARY RIGHTS,7079OR,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TIMECOM,TIME DOTCOM BHD,5031,TELECOMMUNICATIONS SERVICE PROVIDERS,TELECOMMUNICATIONS & MEDIA,Main Market,<span class='up fw-bold'>+0.02</span>,Bursa
TIMWELL,TIMBERWELL BHD,7854,WOOD & WOOD PRODUCTS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TITIJYA,TITIJAYA LAND BERHAD,5239,PROPERTY,PROPERTY,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
TITIJYA-PA,,5239PA,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TJSETIA,TUJU SETIA BERHAD,5297,CONSTRUCTION,CONSTRUCTION,Main Market,<span class='up fw-bold'>+0.015</span>,Bursa
TM,TELEKOM MALAYSIA BHD,4863,TELECOMMUNICATIONS SERVICE PROVIDERS,TELECOMMUNICATIONS & MEDIA,Main Market,<span class='up fw-bold'>+0.08</span>,Bursa
TMCLIFE,TMC LIFE SCIENCES BHD,0101,HEALTH CARE PROVIDERS,HEALTH CARE,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TNLOGIS,TIONG NAM LOGISTICS HOLDINGS,8397,TRANSPORTATION & LOGISTICS SERVICES,TRANSPORTATION & LOGISTICS,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TOMEI,TOMEI CONSOLIDATED BHD,7230,RETAILERS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.05</span>,Bursa
TOMYPAK,TOMYPAK HOLDINGS BHD,7285,PACKAGING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TONGHER,TONG HERR RESOURCES BHD,5010,METALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.01</span>,Bursa
TOPBLDS,TOP BUILDERS CAPITAL BERHAD,5268,CONSTRUCTION,CONSTRUCTION,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TOPGLOV,TOP GLOVE CORPORATION BHD,7113,HEALTH CARE EQUIPMENT & SERVICES,HEALTH CARE,Main Market,<span class='down fw-bold'>-0.02</span>,Bursa
TOPMIX,TOPMIX BERHAD,0302,BUILDING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>+0.005</span>,Bursa
TOPVISN,TOPVISION EYE SPECIALIST BERHAD,03013,HEALTH CARE PROVIDERS,HEALTH CARE,LEAP Market,<span class='up fw-bold'>0.00</span>,Bursa
TOYOVEN,TOYO VENTURES HOLDINGS BERHAD,7173,CHEMICALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
TPC,TPC PLUS BHD,7176,AGRICULTURAL PRODUCTS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TRC,TRC SYNERGY BHD,5054,CONSTRUCTION,CONSTRUCTION,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TRIMODE,TRI-MODE SYSTEM (M) BERHAD,0199,TRANSPORTATION & LOGISTICS SERVICES,TRANSPORTATION & LOGISTICS,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
TRIVE,TRIVE PROPERTY GROUP BERHAD,0118,TECHNOLOGY EQUIPMENT,TECHNOLOGY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TROP,TROPICANA CORPORATION BERHAD,5401,PROPERTY,PROPERTY,Main Market,<span class='down fw-bold'>-0.04</span>,Bursa
TSA,TSA GROUP BERHAD,0297,METALS,INDUSTRIAL PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>+0.005</span>,Bursa
TSH,TSH RESOURCES BHD,9059,PLANTATION,PLANTATION,Main Market,<span class='up fw-bold'>+0.03</span>,Bursa
TSRCAP,TSR CAPITAL BHD,5042,CONSTRUCTION,CONSTRUCTION,Main Market,<span class='up fw-bold'>+0.005</span>,Bursa
TTV,TT VISION HOLDINGS BERHAD,03020,SEMICONDUCTORS,TECHNOLOGY,LEAP Market,<span class='down fw-bold'>-0.035</span>,Bursa
TTVHB,TT VISION HOLDINGS BERHAD,0272,SEMICONDUCTORS,TECHNOLOGY,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
TUNEPRO,TUNE PROTECT GROUP BERHAD,5230,INSURANCE,FINANCIAL SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TURBO,TURBO-MECH BERHAD,5167,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TURIYA,TURIYA BHD,4359,SEMICONDUCTORS,TECHNOLOGY,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
TWL,TWL HOLDINGS BERHAD,7079,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TWL-LA,,7079LA,PROPERTY,PROPERTY,Bonds/Loans,<span class='up fw-bold'>0.00</span>,Bursa
TWL-LR,TWL HOLDINGS BERHAD - LOAN RIGHTS,7079LR,PROPERTY,PROPERTY,Bonds/Loans,<span class='up fw-bold'>0.00</span>,Bursa
TWRREIT,TOWER REITS,5111,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
TWRREIT-TR,TOWER REAL ESTATE INVESTMENT TRUST - UNIT RIGHTS,5111TR,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
UCHITEC,UCHI TECHNOLOGIES BHD,7100,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.01</span>,Bursa
UCREST,UCREST BERHAD,0005,TECHNOLOGY EQUIPMENT,TECHNOLOGY,Ace Market,<span class='down fw-bold'>-0.005</span>,Bursa
UEMS,UEM SUNRISE BERHAD,5148,PROPERTY,PROPERTY,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
ULICORP,UNITED U-LI CORPORATION BHD,7133,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.01</span>,Bursa
UMC,UMEDIC GROUP BERHAD,0256,HEALTH CARE EQUIPMENT & SERVICES,HEALTH CARE,Main Market,<span class='up fw-bold'>+0.015</span>,Bursa
UMCCA,UNITED MALACCA BHD,2593,PLANTATION,PLANTATION,Main Market,<span class='up fw-bold'>+0.10</span>,Bursa
UMS,UMS HOLDINGS BHD,7137,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.03</span>,Bursa
UMSNGB,UMS-NEIKEN GROUP BHD,7227,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
UMW,UMW HOLDINGS BHD,4588,AUTOMOTIVE,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
UNIMECH,UNIMECH GROUP BHD,7091,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
UNIQUE,UNIQUE FIRE HOLDINGS BERHAD,0257,INDUSTRIAL SERVICES,INDUSTRIAL PRODUCTS & SERVICES,Ace Market,<span class='down fw-bold'>-0.005</span>,Bursa
UNISEM,UNISEM (M) BHD,5005,SEMICONDUCTORS,TECHNOLOGY,Main Market,<span class='up fw-bold'>+0.08</span>,Bursa
UNITRAD,UNITRADE INDUSTRIES BERHAD,0247,BUILDING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
UNIWALL,UNI WALL APS HOLDINGS BERHAD,03017,CONSTRUCTION,CONSTRUCTION,LEAP Market,<span class='up fw-bold'>0.00</span>,Bursa
UOADEV,UOA DEVELOPMENT BERHAD,5200,PROPERTY,PROPERTY,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
UOAREIT,UOA REITS,5110,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
UPA,UPA CORPORATION BHD,7757,CONSUMER SERVICES,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.02</span>,Bursa
UTAMA,UCI RESOURCES BERHAD,03043,BUILDING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,LEAP Market,<span class='up fw-bold'>0.00</span>,Bursa
UTDPLT,UNITED PLANTATIONS BHD,2089,PLANTATION,PLANTATION,Main Market,<span class='down fw-bold'>-0.30</span>,Bursa
UUE,UUE HOLDINGS BERHAD,0310,CONSTRUCTION,CONSTRUCTION,Ace Market,<span class='down fw-bold'>-0.02</span>,Bursa
UWC,UWC BERHAD,5292,SEMICONDUCTORS,TECHNOLOGY,Main Market,<span class='down fw-bold'>-0.03</span>,Bursa
UZMA,UZMA BHD,7250,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",ENERGY,Main Market,<span class='up fw-bold'>+0.015</span>,Bursa
VARIA,VARIA BERHAD,5006,CONSTRUCTION,CONSTRUCTION,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
VELESTO,VELESTO ENERGY BERHAD,5243,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",ENERGY,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
VELOCITY,VELOCITY CAPITAL PARTNER BERHAD,7165,BUILDING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
VERSATL,VERSATILE CREATIVE BHD,4995,PACKAGING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.02</span>,Bursa
VINVEST,VINVEST CAPITAL HOLDINGS BERHAD,0069,SOFTWARE,TECHNOLOGY,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
VIS,VISDYNAMICS HOLDINGS BHD,0120,SEMICONDUCTORS,TECHNOLOGY,Ace Market,<span class='down fw-bold'>-0.015</span>,Bursa
VITROX,VITROX CORPORATION BHD,0097,SEMICONDUCTORS,TECHNOLOGY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
VIZIONE,VIZIONE HOLDINGS BERHAD,7070,CONSTRUCTION,CONSTRUCTION,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
VIZIONE-OR,VIZIONE HOLDINGS BERHAD - ORDINARY RIGHTS,7070OR,CONSTRUCTION,CONSTRUCTION,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
VLB,VESTLAND BERHAD,0273,CONSTRUCTION,CONSTRUCTION,Ace Market,<span class='down fw-bold'>-0.005</span>,Bursa
VOLCANO,VOLCANO BERHAD,0232,INDUSTRIAL SERVICES,INDUSTRIAL PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>+0.01</span>,Bursa
VS,V.S INDUSTRY BHD,6963,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.03</span>,Bursa
VSOLAR,VSOLAR GROUP BERHAD,0066,SOFTWARE,TECHNOLOGY,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
VSTECS,VSTECS BERHAD,5162,TECHNOLOGY EQUIPMENT,TECHNOLOGY,Main Market,<span class='down fw-bold'>-0.05</span>,Bursa
VTC,VETECE HOLDINGS BERHAD,0319,DIGITAL SERVICES,TECHNOLOGY,Ace Market,<span class='down fw-bold'>-0.015</span>,Bursa
WAJA,WAJA KONSORTIUM BERHAD,0102,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
WANGZNG,WANG-ZHENG BHD,7203,HOUSEHOLD GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
WARISAN,WARISAN TC HOLDINGS BHD,5016,"TRAVEL, LEISURE & HOSPITALITY",CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.01</span>,Bursa
WASCO,WASCO BERHAD,5142,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",ENERGY,Main Market,<span class='down fw-bold'>-0.04</span>,Bursa
WATTA,WATTA HOLDING BHD,7226,AUTO PARTS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
WCEHB,WCE HOLDINGS BERHAD,3565,CONSTRUCTION,CONSTRUCTION,Main Market,<span class='up fw-bold'>+0.005</span>,Bursa
WCEHB-PA,WCE HOLDINGS BERHAD - REDEEMABLE CONVERTIBLE PREFERENCE SHARES A,3565PA,CONSTRUCTION,CONSTRUCTION,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
