stock_symbol,company_name,stock_code,sector,subsector,mkt,chg,exchange
HSI 15200MBePW240530,,V6GW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 15400MBeCW221129,,UKBW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 15400MBePW221229,,ZBUW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 15400MBePW231228,,TJNW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 15400MBePW240130,,TAYW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 15400MBePW240730,,RMXW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 15500MBePW241230,,Y7VW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 15600MBePW230130,,HVTW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 15600MBePW240228,,VZVW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 15600MBePW240429,,972W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 15600MBePW240627,,KKQW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 15600MBePW241030,,9R9W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 15800MBeCW240327,,ZA7W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 15800MBePW230830,,ENJW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 15800MBePW231129,,MEWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 16000MBeCW240228,,IMWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 16000MBePW240327,,W4SW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 16000MBePW240530,,MTWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 16000MBePW240927,,VH8W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 16200MBeCW240130,,WIIW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 16200MBePW221229,,HYPW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 16200MBePW231228,,Z7CW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 16200MBePW241128,,OOQW,,,Mainboard,<span class='down fw-bold'>-0.001</span>,SGX
HSI 16400MBePW231030,,XH8W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 16400MBePW240130,,JYOW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 16400MBePW240627,,ZSVW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 16400MBePW241030,,KERW,,,Mainboard,<span class='down fw-bold'>-0.003</span>,SGX
HSI 16600MBeCW221229,,8H3W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 16600MBeCW240327,,KBDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 16600MBeCW240530,,GCLW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 16600MBePW221129,,WTAW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 16600MBePW230130,,ZGDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 16600MBePW231129,,IVWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 16600MBePW240829,,IFZW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 16800MBeCW240228,,VJKW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 16800MBePW230928,,Y8RW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 16800MBePW240429,,INBW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 16800MBePW240927,,SYEW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17000MBeCW240429,,GVUW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17000MBeCW240927,,KWIW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17000MBePW230630,,ULQW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17000MBePW231030,,OPUW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17000MBePW240228,,REHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17000MBePW240730,,HEFW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17200MBeCW240130,,WRYW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17200MBePW230728,,GAUW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17200MBePW231228,,LVEW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17200MBePW240530,,XMFW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17200MBePW241030,,MCYW,,,Mainboard,<span class='down fw-bold'>-0.003</span>,SGX
HSI 17400MBeCW221229,,SMBW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17400MBeCW240327,,GUTW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17400MBeCW240530,,MFHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17400MBeCW240730,,5XBW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17400MBeCW241128,,FADW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17400MBePW230130,,UIQW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17400MBePW230330,,XX1W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17400MBePW230530,,9TRW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17400MBePW230830,,1U7W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17400MBePW231129,,PUGW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17400MBePW240130,,QZKW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17400MBePW240627,,MHYW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17400MBePW240829,,1M2W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17600MBeCW241030,,RREW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17600MBePW221129,,OPTW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 17600MBePW240927,,YKHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17800MBeCW221129,,9O9W,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 17800MBeCW240228,,NCMW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17800MBeCW240429,,JVLW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17800MBeCW240627,,ZY4W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17800MBeCW240927,,UAUW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17800MBePW221229,,GRFW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17800MBePW230227,,NCFW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17800MBePW230928,,GEGW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17800MBePW240730,,XFPW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 17800MBePW241128,,1ZXW,,,Mainboard,<span class='down fw-bold'>-0.011</span>,SGX
HSI 18000MBeCW231228,,UNBW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18000MBePW230728,,V9WW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18000MBePW231030,,OXIW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18000MBePW240130,,VCZW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18200MBeCW221229,,MJNW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18200MBeCW231129,,EITW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18200MBeCW240130,,YTTW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18200MBeCW240327,,TGKW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18200MBeCW240530,,YEMW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18200MBeCW240829,,SHPW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18200MBeCW241128,,GWCW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18200MBePW220629,,VRTW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 18200MBePW230130,,9SCW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18200MBePW230530,,DUGW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18200MBePW230830,,JJQW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18200MBePW240627,,HGYW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18200MBePW240829,,QSVW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18200MBePW241230,,YWVW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18400MBeCW240730,,VU5W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18400MBeCW241030,,VR9W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18400MBePW220929,,49JW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 18400MBePW221129,,HYLW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 18400MBePW230427,,R78W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18400MBePW230630,,XXSW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18600MBeCW221129,,LOUW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 18600MBeCW230130,,GWJW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18600MBeCW231030,,G19W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18600MBeCW240228,,9LEW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18600MBeCW240627,,YIHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18600MBeCW240927,,YFWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18600MBePW230227,,RKUW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18600MBePW230928,,X1RW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18600MBePW240730,,92LW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18600MBePW241128,,45YW,,,Mainboard,<span class='down fw-bold'>-0.017</span>,SGX
HSI 18800MBeCW230830,,ZRWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18800MBeCW231228,,GVMW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18800MBeCW240429,,VAOW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 18800MBePW220830,,LKQW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 18800MBePW221028,,5X5W,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 19000MBeCW221229,,YQ9W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19000MBeCW231129,,1Q5W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19000MBeCW240130,,HGOW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19000MBeCW241128,,QQKW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19000MBePW220629,,A89W,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 19000MBePW230130,,FISW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19000MBePW230330,,YC5W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19000MBePW230530,,FMVW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19000MBePW230728,,KBZW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19000MBePW240627,,96WW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19000MBePW240829,,9JKW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19200MBeCW240627,,GHWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19200MBeCW240829,,UNOW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19200MBeCW241030,,WZOW,,,Mainboard,<span class='up fw-bold'>+0.103</span>,SGX
HSI 19200MBePW220929,,IWRW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 19200MBePW230630,,LQDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19200MBePW230830,,NNPW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19400MBeCW220929,,JUEW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 19400MBeCW221129,,SUSW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 19400MBeCW230227,,FYDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19400MBeCW231030,,ZP4W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19400MBeCW240530,,LMQW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19400MBeCW240927,,FMSW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19400MBePW220530,,NPHW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 19400MBePW220728,,FFRW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 19400MBePW230427,,TSAW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19400MBePW230928,,MUKW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19400MBePW241128,,VIQW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19600MBeCW230928,,FFPW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19600MBeCW231228,,RECW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19600MBeCW240228,,NCAW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19600MBeCW240730,,FGFW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19600MBePW220830,,SBEW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 19600MBePW221028,,94WW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 19800MBeCW221028,,VBLW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 19800MBeCW221229,,KXYW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19800MBeCW230830,,EHFW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19800MBeCW231129,,NIGW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19800MBeCW240829,,NVAW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19800MBeCW241128,,NHHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 19800MBePW220428,,OFOW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 19800MBePW230530,,8H6W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20000MBeCW220728,,YL8W,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 20000MBeCW240130,,UFDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20000MBeCW240627,,VMHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20000MBePW230330,,9STW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20200MBeCW220929,,DLPW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 20200MBeCW221129,,KXRW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 20200MBeCW230130,,UTEW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20200MBeCW230530,,YKDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20200MBeCW230728,,Z3LW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20200MBeCW231030,,NGAW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20200MBeCW240228,,JDLW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20200MBeCW240927,,HCPW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20200MBePW220530,,DIYW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 20200MBePW230227,,OMQW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20200MBePW230427,,YNHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20400MBeCW220629,,W6EW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 20400MBeCW230630,,8B5W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20400MBeCW230928,,YT2W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20400MBeCW231228,,98WW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20400MBeCW240829,,SAGW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20400MBeCW241128,,VK1W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20400MBePW220830,,V0SW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 20600MBeCW221028,,MQYW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 20600MBeCW230427,,MSQW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20600MBeCW240730,,JHTW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20600MBePW220428,,LPMW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 20800MBeCW220428,,FYQW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 20800MBeCW220429,,VDHW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 20800MBeCW220728,,47DW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 20800MBeCW230830,,9UIW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20800MBeCW231129,,1O2W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20800MBeCW240627,,8U1W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 20800MBePW230227,,FLLW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 21000MBeCW220929,,ORYW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 21000MBeCW221129,,YV9W,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 21000MBeCW230130,,UHDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 21000MBeCW230530,,DRNW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 21000MBeCW231030,,OVRW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 21000MBePW220530,,QQIW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 21000MBePW220728,,ZXXW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 21200MBeCW220530,,WLTW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 21200MBeCW220830,,CUHW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 21200MBeCW230728,,97WW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 21200MBePW230330,,XM4W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 21400MBeCW220629,,NBQW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 21400MBeCW221028,,YB6W,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 21400MBeCW230227,,MPMW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 21400MBeCW230427,,PKUW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 21400MBeCW230630,,9VNW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 21400MBeCW240130,,POTW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 21400MBeCW241230,,Y3RW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 21400MBePW220428,,KAFW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 21400MBePW220830,,UHHW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 21500MBeCW250328,,GDJW,,,Mainboard,<span class='up fw-bold'>+0.05</span>,SGX
HSI 21600MBeCW220428,,KPYW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 21600MBeCW220429,,9UPW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 21600MBeCW230830,,W2VW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 21800MBeCW220929,,PPGW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 21800MBeCW230330,,HNZW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 21800MBeCW230530,,WDTW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 21800MBeCW240627,,Y1NW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 21800MBePW220330,,NWNW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 22000MBeCW220530,,PVDW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 22000MBeCW220830,,XJHW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 22000MBeCW230130,,NMXW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 22000MBeCW230728,,X2YW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 22000MBeCW230928,,MPKW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 22000MBeCW241230,,50OW,,,Mainboard,<span class='up fw-bold'>+0.04</span>,SGX
HSI 22200MBeCW230227,,57RW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 22200MBeCW230427,,5W6W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 22200MBeCW230630,,NIXW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 22200MBeCW231030,,KCFW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 22200MBeCW240130,,EEHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 22200MBeCW240829,,YMCW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 22200MBePW220225,,ZFCW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 22200MBePW220428,,PVWW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 22600MBeCW230330,,XAHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 22600MBeCW230530,,IBRW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 22600MBeCW240228,,V9TW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 22600MBePW220330,,OEMW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 22600MBePW220530,,PBBW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 22800MBeCW220530,,Y4CW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 23000MBeCW220830,,UHGW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 23000MBeCW230227,,YMSW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 23000MBeCW230427,,UIWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 23000MBeCW240130,,ZE9W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 23000MBePW220225,,RIWW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 23000MBePW220629,,OQNW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 23400MBeCW230330,,KIIW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 23400MBeCW230728,,KYQW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 23400MBePW220330,,IXDW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 23600MBeCW220530,,VQVW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 23800MBeCW230227,,WL3W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 23800MBePW220225,,DTRW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 24000MBeCW220225,,WERW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 24000MBeCW220428,,OFGW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 24000MBeCW220830,,Y6GW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 24000MBePW220629,,GJEW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 24200MBeCW230330,,INRW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 24400MBeCW220330,,9TZW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 24800MBeCW220225,,UHIW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 24800MBeCW220428,,IYZW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 25200MBeCW220330,,NPSW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 25400MBeCW220629,,KMUW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 25600MBeCW220225,,WMXW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 25600MBeCW220428,,1N3W,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 26000MBeCW220530,,HRDW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 26200MBeCW220330,,SSAW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 26400MBeCW220629,,971W,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 27200MBeCW220225,,UVIW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 27400MBeCW220629,,ZKCW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 28000MBeCW220225,,TPNW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 28000MBeCW220530,,GSKW,,,Mainboard,<span class='up fw-bold'></span>,SGX
HSI 5xLongSG230420,,CWAW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 5xLongSG240912,,CYJW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 5xLongSG250416,,CZLW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
HSI 5xLongSG261029,,CVMW,,,Mainboard,<span class='up fw-bold'>+0.231</span>,SGX
